StationCode,New_Lat,New_Long,AREA_SQKM,AtmCa,AtmMg,AtmSO4,BDH_AVE,CaO_Mean,ELEV_RANGE,EVI_MaxAve,KFCT_AVE,LPREM_mean,LST32AVE,MAX_ELEV,MAXWD_WS,MEANP_WS,MgO_Mean,MINP_WS,N_MEAN,P_MEAN,PPT_00_09,PRMH_AVE,PSA6,PSA8,S_Mean,SITE_ELEV,SumAve_P,TEMP_00_09,TMAX_WS,UCS_Mean,XerMtn,XWD_WS
202LGC300,37.33100066,-122.2743869,1.057500311,0.04507063,0.041356801,0.269871126,1.527297616,6.592644297,156,,0.282999992,0.282999992,59,341,11,861.6666667,3,4.110452204,,0.210777811,80181.20313,1.845000029,Chaparral,,0.052370579,185,1263.099976,1986.300049,254,96.98384202,0,71
202MIC150,37.452328,-122.392423,8.41769888,0.045628868,0.043902747,0.278269918,1.457736066,12.08517464,475,,0.248768884,0.248768884,44.92592593,556,12.77777778,943.45,2.545454545,4.693293521,,0.118937577,83341.20313,1.540771471,Chaparral,,0.945746222,81,1504.10305,1938.599976,248,65.80486312,0,81.07407407
202PES050,37.258,-122.39492,153.6948262,0.044772551,0.040151272,0.265944866,1.469457415,9.193939509,828,,0.20934825,0.20934825,61.87152034,839,11.22863248,893.6288952,2.828877005,3.955774478,,0.133405678,66996.5,3.771857959,Chaparral,,0.716267887,11,1210.702403,1809.400024,262.8128342,68.19545253,0,71.8482906
202PES060,37.25449,-122.38314,139.7772002,0.044768429,0.040073698,0.265752486,1.467466066,9.887218041,829,,0.205864766,0.205864766,61.76036866,839,11.22863741,913.2407407,2.805882353,4.154432558,,0.133266347,66996.5,3.906706404,Chaparral,,0.77727966,10,1201.903378,1809.400024,267.2470588,69.22116771,0,71.44572748
202PES070,37.253061,-122.370966,138.2301093,0.044771179,0.0400689,0.265754784,1.466548378,10.02023411,826,,0.204932155,0.204932155,61.72663551,839,11.22196262,913.6805112,2.81547619,4.199470188,,0.133312847,66996.5,3.862255096,Chaparral,,0.784178229,13,1200.435058,1809.400024,267.7678571,69.61440105,0,71.34579439
202PES080,37.252247,-122.369585,6.796506342,0.044792581,0.040802502,0.267479277,1.480548982,9.194790858,369,,0.242305746,0.242305746,63.61904762,381,11.95238095,763.1333333,2.9,3.91687705,,0.122709652,66996.5,2.038066673,Chaparral,,0.656043611,12,1335.80481,1809.400024,235.2,62.59823565,0,76.76190476
202PES090,37.253572,-122.345922,138.2058002,0.044771179,0.0400689,0.265754784,1.466548378,10.02222805,819,,0.204932155,0.204932155,61.72663551,839,11.22196262,914.3685897,2.81547619,4.200228991,,0.133314117,76949.5,3.862255096,Chaparral,,0.784336224,20,1200.435058,1922.199951,267.7678571,69.63020312,0,71.34579439
202PES095,37.256956,-122.338005,121.4612517,0.04477898,0.040004392,0.265649312,1.464138477,9.713395643,815,,0.200810709,0.200810709,61.65079365,839,11.14550265,931.8576512,2.693877551,4.124782597,,0.135418881,76949.5,4.109212505,Chaparral,,0.770453723,24,1185.56974,1922.199951,272.6802721,70.77253522,0,70.72486772
202PES100,37.260893,-122.328882,118.8799866,0.044779689,0.039991135,0.265623547,1.46386588,9.496610815,814,,0.200409865,0.200409865,61.56284153,839,11.11444142,938.2537313,2.699300699,4.059042448,,0.135950897,76949.5,4.060094099,Chaparral,,0.762395633,25,1183.900017,1922.199951,273.3706294,70.85998451,0,70.58038147
202PES120,37.266924,-122.308711,113.5686219,0.044779648,0.039969445,0.265575701,1.462016484,9.249768763,788,,0.198988214,0.198988214,61.56534091,839,11.09090909,946.0817121,2.811594203,3.998178827,,0.136994402,87301.60156,4.116397402,Chaparral,,0.73992186,51,1188.614797,2061.5,274.5217391,71.05129159,0,70.38920455
202PES140,37.27575,-122.28619,101.4002994,0.044767405,0.039875039,0.265312023,1.460510863,9.918530104,777,,0.195357542,0.195357542,61.29220779,839,11.06818182,963.4491525,2.704,4.207313484,,0.13758063,80236.39844,4.28192583,Chaparral,,0.777199618,62,1164.575508,2002.300049,276.224,71.83833266,0,69.96753247
202PES141,37.276102,-122.28626,5.364900704,0.044939194,0.040869045,0.268294023,1.467652955,1.490535021,289,,0.227387941,0.227387941,61.35294118,351,11,794.4166667,2.857142857,1.783463955,,0.135915995,80236.39844,2.090142863,Chaparral,,0.082664996,62,1354.927775,2002.300049,256,62.32105255,0,72.41176471
202PES142,37.275876,-122.281307,5.364899793,0.044939194,0.040869045,0.268294023,1.467652955,1.490535021,290,,0.227387941,0.227387941,61.35294118,351,11,794.4166667,2.857142857,1.783463955,,0.135915995,80236.39844,2.090142863,Chaparral,,0.082664996,61,1354.927775,2002.300049,256,62.32105255,0,72.41176471
202PES150,37.276403,-122.266813,2.47964185,0.044956138,0.040774068,0.268159815,1.458732367,1.490535021,258,,0.194093257,0.194093257,61.14285714,353,11,811.1666667,2.75,1.783463955,,0.135915995,82480.20313,3.740999889,Chaparral,,0.082664996,95,1227.488932,2095.399902,263,62.32105255,0,71.14285714
202PES151,37.275424,-122.266389,2.029500939,0.044911988,0.040588971,0.267543226,1.457006082,1.490535021,304,,0.187000006,0.187000006,61.66666667,385,11,819.25,3,1.783463955,,0.135915995,82480.20313,4.712999821,Chaparral,,0.082664996,81,1216.300049,2095.399902,276,62.32105255,0,68.16666667
202PES160,37.269526,-122.263659,92.65766999,0.044754432,0.039812585,0.265114533,1.459958847,10.58077182,765,,0.194209982,0.194209982,61.25441696,839,11.02473498,971.344186,2.794642857,4.41527139,,0.137967332,90881.70313,4.277446667,Chaparral,,0.811020992,74,1143.402858,2130.800049,278.1071429,72.50793637,0,69.75971731
202PES162,37.26915848,-122.2640741,92.60279858,0.044754482,0.039812463,0.265114337,1.46095295,10.58560704,758,,0.195814702,0.195814702,61.25088339,839,11.02826855,972.6976744,2.723214286,4.416593748,,0.13798338,90881.70313,4.278575043,Chaparral,,0.811761152,81,1141.874056,2130.800049,277.1964286,72.5238016,0,69.75265018
202PES168,37.26166,-122.24082,4.850100082,0.044906028,0.040478748,0.267273444,1.459662142,1.490535021,341,,0.197023488,0.197023488,62.05882353,438,11,856.7272727,3,1.783463955,,0.135915995,90881.70313,4.388999844,Chaparral,,0.082664996,97,1210.966715,2130.800049,282.3333333,62.32105255,0,66.70588235
202PES170,37.263887,-122.239318,4.690979021,0.04489448,0.040439292,0.267132653,1.464279859,1.490535021,323,,0.20132256,0.20132256,62.07142857,438,11,858.8333333,3,1.783463955,,0.135915995,90881.70313,4.250142711,Chaparral,,0.082664996,115,1216.300049,2130.800049,282.3333333,62.32105255,0,66.71428571
202PES180,37.25153527,-122.2179603,25.49069996,0.04492946,0.040289965,0.266974293,1.465177484,13.32973816,705,,0.206965622,0.206965622,60.96202532,820,10.91139241,976.3392857,2.233333333,5.362782533,,0.14547346,82755.5,3.661822446,Chaparral,,0.856687823,115,1155.902597,2141.899902,270.9666667,76.80876312,0,69.70886076
202PES190,37.25106,-122.21783,49.6836002,0.044644012,0.039407236,0.263719129,1.458533252,11.99822725,715,,0.19070607,0.19070607,61.03947368,839,11.05921053,1005.651786,2.745762712,4.826222687,,0.135415713,82755.5,4.504141349,Chaparral,,0.911802905,124,1113.185121,2141.899902,277.1355932,72.84202816,0,69.94736842
202PES200,37.2419,-122.20041,7.829102444,0.044805144,0.039879061,0.265500059,1.460245946,14.20036327,631,,0.194803375,0.194803375,61.12,784,11,984.7222222,2.75,5.704884323,,0.158531704,82755.5,4.319470532,Chaparral,,0.900511162,153,1097.891708,2141.899902,276.125,83.33486069,0,70.96
202PES210,37.22935,-122.19052,13.31249178,0.044722595,0.039547939,0.264401186,1.460602033,16.32816286,678,,0.195610953,0.195610953,60.775,839,11.025,1038.066667,2.647058824,6.159739293,,0.138555938,82755.5,4.258584868,Chaparral,,1.107957201,161,1117.822257,2141.899902,273.8823529,76.99972405,0,70.825
202PES230,37.214771,-122.175368,4.769366748,0.044597311,0.039203992,0.26306467,1.457393953,16.50825596,527,,0.18805805,0.18805805,60.58823529,729,11,1020.181818,3,6.177882178,,0.134913212,96081.5,4.712999821,Chaparral,,1.132905385,202,1087.280005,2121.899902,279.1666667,75.49890459,0,69.17647059
202PES240,37.2141,-122.16521,3.391199357,0.044549801,0.039035531,0.262481326,1.456938177,17.51166454,400,,0.187000006,0.187000006,59.83333333,643,11,1028.125,3,6.269584861,,0.110466003,96081.5,4.712999821,Chaparral,,1.275298107,243,1083.35555,2121.899902,281.6,66.62440937,0,67.5
202PIL200,37.47705,-122.41023,35.42940188,0.045806151,0.044959355,0.28156454,1.480694589,6.168114543,555,,0.262433168,0.262433168,33.30555556,589,11.96296296,932.7804878,1.395348837,2.998929111,,0.15629404,69950.60156,1.880826369,Chaparral,,0.227244931,34,1271.991175,1800.300049,241.4651163,118.708994,0,75.22222222
202PIL550,37.533502,-122.405093,15.33689998,0.045856498,0.045426159,0.282907279,1.486768788,3.558861343,410,,0.261692373,0.261692373,28.73913043,589,12.13043478,1029.657143,1.277777778,2.26810278,,0.151869439,95312.20313,1.853822566,Chaparral,,0.036104573,179,1104.991673,1934,236.5555556,117.6320309,0,76.15217391
202PS0134,37.465323,-122.427896,69.14166462,0.045699857,0.04447345,0.279944842,1.482020996,7.388544013,609,,0.258778907,0.258778907,38.11214953,627,12.18224299,897.0064103,2.083333333,3.320998727,,0.143519452,69950.60156,1.93952796,Chaparral,,0.419012474,18,1387.539802,1800.300049,239.2738095,94.34657519,0,76.32242991
202PS0246,37.462547,-122.374612,5.376061628,0.045663325,0.043936922,0.278498348,1.437842494,15.80142086,398,,0.249594277,0.249594277,45.44444444,556,12.77777778,948.9230769,2.5,5.718824972,,0.11369154,83341.20313,1.634727305,Chaparral,,1.24212033,158,1490.866699,1938.599976,250.25,66.97227651,0,81.5
202R00024,37.32468,-122.24666,0.357299499,0.045045391,0.041069075,0.269108802,1.528051019,8.455814362,193,,0.282999992,0.282999992,60,644,11,965,4,5.380887032,,0.327897996,92150.5,1.845000029,Chaparral,,0.022631001,451,1249.866699,2056.5,271,144.4294434,0,70
202R00038,37.2159,-122.30728,2.761913729,0.04455722,0.039751227,0.264035582,1.462299267,16.07852738,356,,0.199830179,0.199830179,62.1,533,12,910.25,3,5.808063225,,0.112479938,88759,4.064272751,Chaparral,,1.247496042,177,1254.855591,2059.5,261.75,66.91591246,0,76.1
202R00072,37.51493,-122.38637,19.98300174,0.045858963,0.045324722,0.282670816,1.482912737,3.718353425,460,,0.262885326,0.262885326,30.0952381,589,12.07936508,988.0217391,1.192307692,2.256684635,,0.150891758,79777.89844,1.851864179,Chaparral,,0.034991511,129,1083.211664,1976.599976,239.7692308,122.4132424,0,75.22222222
202R00087,37.64474,-122.48009,1.607498763,0.046084227,0.046866273,0.287372132,1.539687887,7.915765762,171,,0.213121338,0.213121338,2.2,230,10.6,747.75,1,5.960118771,,0.25652501,57460.10156,3.829999983,Chaparral,,0.034005001,59,701.4333496,1685.5,220,197.8864136,0,64.4
202R00104,37.38872888,-122.2828599,1.480595359,0.045357112,0.042365499,0.27346912,1.460333415,4.3501639,199,,0.187897967,0.187897967,54,713,12,1061,1,2.031108966,,0.130983658,102261.5,4.334856987,CH,,1.019972306,514,1391.333374,1990.900024,259,69.30148609,0,76
202R00150,37.22667,-122.24163,2.37690021,0.044548072,0.039381704,0.263190786,1.457000017,3.250529051,325,,0.187000006,0.187000006,63,708,12,1093.2,3,1.676987052,,0.131926998,102489.8984,4.712999821,Chaparral,,0.998640001,383,1236.744425,2079.600098,274.6666667,69.52515411,0,74
202R00166,37.21363,-122.31411,3.640339463,0.044540443,0.039729156,0.263908616,1.462472207,16.549933,376,,0.200033298,0.200033298,62.08333333,533,12,913.4444444,3,5.959872766,,0.111864585,77491.20313,3.999400043,Chaparral,,1.256641049,157,1254.855591,1921.699951,257.8,66.82002757,0,76.25
202R00214,37.26166,-122.24082,4.850100033,0.044906028,0.040478748,0.267273444,1.459662142,1.490535021,341,,0.197023488,0.197023488,62.05882353,438,11,856.7272727,3,1.783463955,,0.135915995,90881.70313,4.388999844,CH,,0.082664996,97,1210.966715,2130.800049,282.3333333,62.32105255,0,66.70588235
202R00248,37.320276,-122.33978,113.4055688,0.045099061,0.041477514,0.270295246,1.485922707,6.215696956,745,,0.245437102,0.245437102,58.78,780,11.29142857,914.5232558,2.822222222,3.447559701,,0.168338956,74372.60156,2.551660312,Chaparral,,0.3537778,35,1308.686258,1893.099976,255.4740741,80.05219443,0,73.21714286
202R00268,37.35896,-122.39166,6.032700186,0.045066386,0.041966369,0.271258124,1.505006676,1.490535021,326,,0.255744703,0.255744703,61.33333333,338,11.94444444,769.5333333,3,1.783463955,,0.135915995,72121.5,2.307461519,Chaparral,,0.082664996,12,1294.426636,1842.400024,222.8333333,62.32105255,0,76.55555556
202R00280,37.29352939,-122.2188524,0.626537057,0.044984968,0.040573929,0.26785551,1.527884215,14.24033928,239,,0.282999992,0.282999992,61.5,580,11,972,3,5.95341379,,0.178237014,91501.5,1.845000029,CH,,0.82020398,341,1184.300049,2071.300049,272,94.9127329,0,67
202R00284,37.50455,-122.48701,10.25787325,0.045654253,0.045093293,0.281259909,1.49615025,4.096844312,541,,0.269252498,0.269252498,30.13793103,547,11.03448276,868.173913,2.454545455,1.962924485,,0.17321612,63475.60156,2.174999952,Chaparral,,0.036192403,6,1222.380011,1685.400024,222.2727273,129.2439226,0,74.44827586
202R00312,37.45233,-122.39242,8.417698874,0.045628868,0.043902747,0.278269918,1.457736066,12.08517464,475,,0.248768884,0.248768884,44.92592593,556,12.77777778,943.45,2.545454545,4.693293521,,0.118937577,83341.20313,1.540771471,Chaparral,,0.945746222,81,1504.10305,1938.599976,248,65.80486312,0,81.07407407
202R00328,37.50822,-122.38588,21.6215266,0.045854235,0.045260302,0.282494828,1.476442283,3.759202591,502,,0.26336221,0.26336221,30.62121212,589,12.07575758,978.9375,1.185185185,2.298600593,,0.15097102,79777.89844,1.852356302,Chaparral,,0.035372763,87,1126.713327,1976.599976,240.2962963,122.6200418,0,75.06060606
202R00376,37.39076876,-122.3683386,8.877599973,0.045340204,0.042770464,0.274340521,1.462883641,7.225734718,556,,0.20804072,0.20804072,55.38461538,647,12.80769231,960.75,2.909090909,3.096462005,,0.12657856,72121.5,3.224351277,CH,,0.893281043,91,1497.100003,1842.400024,240.4545455,67.15178134,0,80.69230769
202R00378,37.22027,-122.16321,2.567475368,0.044587564,0.039136606,0.262878194,1.456942117,17.54578209,375,,0.187000006,0.187000006,60,643,11,1022.571429,3,6.280571938,,0.110466003,96081.5,4.712999821,Chaparral,,1.275959969,268,1083.35555,2121.899902,279.6666667,66.61746979,0,67.66666667
202R00408,37.331,-122.27439,1.09980002,0.045051512,0.04129085,0.269634757,1.527238083,6.558712617,156,,0.282999992,0.282999992,59,341,11,861.6666667,3,4.104256086,,0.2150837,80181.20313,1.845000029,Chaparral,,0.052160065,185,1263.099976,1986.300049,254,97.52068926,0,71
202R00440,37.43408,-122.3489,7.368300479,0.045526315,0.04324567,0.276268452,1.450357325,14.9095554,511,,0.201310709,0.201310709,52.08695652,707,12.95652174,1069.588235,1.777777778,5.431612266,,0.114753491,104228.7969,3.81920678,Chaparral,,1.224818635,196,1326.408356,1947.800049,253.3333333,67.1536838,0,82.39130435
202R00488,37.38058,-122.37519,10.92789897,0.045320189,0.042723591,0.274143241,1.463039781,6.325551753,568,,0.209552946,0.209552946,55.39393939,659,12.63636364,894.6666667,2.928571429,2.899671325,,0.128065946,72121.5,2.795448936,Chaparral,,0.75387508,91,1448.539384,1842.400024,237,66.28916771,0,80.06060606
202R00506,37.2894,-122.17619,3.702945292,0.044936065,0.040171559,0.266759315,1.463999987,15.29146909,432,,0.203999996,0.203999996,60.38461538,820,11.23076923,1013.777778,1.5,5.942096888,,0.132732328,93066.5,3.821000099,Chaparral,,0.922751012,388,1207.016693,1979.800049,257.75,71.1127252,0,71.84615385
202R00550,37.27707509,-122.2674849,2.479441402,0.044956138,0.040774068,0.268159815,1.458732367,1.490535021,244,,0.194093257,0.194093257,61.14285714,353,11,811.1666667,2.75,1227.488932,,0.135915995,82480.20313,3.740999889,CH,,0.082664996,109,1227.488932,2095.399902,263,62.32105255,0,71.14285714
202R00552,37.38801508,-122.3134768,3.058398126,0.045386956,0.042508985,0.273934092,1.450666061,4.574163591,435,,0.192902017,0.192902017,55.5,732,12.2,1080.75,1.666666667,1372.016663,,0.130450845,85621,4.334856987,CH,,1.024317776,297,1372.016663,1933.699951,256,69.25592408,0,78.8
202R00584,37.4954697,-122.3851201,23.48150517,0.045853071,0.045234645,0.282427705,1.478477989,3.869327923,525,5383.973879,0.262825377,-1.276375964,30.9,589,12.04285714,964.754717,2.326031838,1.275862069,0.019643384,0.155011018,79777.89844,1.859457427,Chaparral,Coastal Chaparral,0.034608467,64,1118.498606,1976.599976,241.1034483,124.3138949,0,74.98571429
202R00614,37.2741,-122.2886,106.8621533,0.044774681,0.039932407,0.265471015,1.460970623,9.523696774,779,5308.378014,0.197166979,-0.742697288,61.29878049,841,11.06402439,952.909465,4.095159404,2.771653543,0.050476036,0.137456719,80236.39844,4.170816468,Chaparral,Coastal Chaparral,0.742214165,62,1164.086368,2002.300049,275.6456693,71.33776159,0,70.12804878
202R00908,37.61128,-122.49336,4.265970722,0.045967854,0.046358244,0.285647814,1.494037218,7.755554971,374,,0.238000005,0.238000005,13.46153846,385,11.46153846,773.4545455,1.5,5.856116081,,0.160376894,57460.10156,2.529999971,Chaparral,,0.03482079,11,786.7666626,1685.5,223.25,194.503311,0,70.07692308
202R00972,37.51461,-122.45339,0.524485936,0.045601342,0.044753306,0.280210763,1.491197884,4.41702795,153,,0.270000011,0.270000011,31.5,358,12,839,3,2.086960077,,0.179670006,70421.39844,1.858999968,Chaparral,,0.026981,205,1326.5,1785.099976,233,145.0084991,0,75
202R01308,37.46897,-122.4383,70.25369121,0.04569948,0.044471157,0.279937728,1.479790805,7.309839227,617,,0.258635659,0.258635659,38.03225806,627,12.15668203,891.2875,2.095238095,3.275560452,,0.143042603,63397.39844,1.961880939,Chaparral,,0.412285321,10,1390.129903,1700.199951,238.9761905,92.75686931,0,76.1797235
202R01356,37.57579,-122.45827,1.807315573,0.045922064,0.045877269,0.284279505,1.488355292,3.730272178,317,,0.240881877,0.240881877,25.57142857,423,12.28571429,994,2,3.21185821,,0.140868965,84172.5,2.529999971,Chaparral,,0.049361447,106,1011.700012,1848.199951,231.5,110.2591534,0,76.42857143
202R01612,37.57728,-122.47036,3.125075969,0.045878922,0.045824839,0.283974221,1.490240897,2.774936556,357,,0.24279013,0.24279013,25.8,423,12.5,975.2857143,2,2.542641346,,0.137746247,84172.5,2.4820714,Chaparral,,0.045584552,66,1011.700012,1848.199951,230.5,91.22851741,0,77.9
202R02332,37.4697,-122.44087,72.23838778,0.045697783,0.044469505,0.27992658,1.485052184,7.178915915,616,,0.258919647,0.258919647,38.19642857,627,12.11160714,884.1084337,2.238636364,3.222162153,,0.143090196,63397.39844,1.998491733,Chaparral,,0.4069173,11,1377.760561,1700.199951,235.6136364,90.2812609,0,76.01785714
202R03404,37.5820255,-122.4871932,13.13474487,0.045871736,0.045913647,0.2841627,1.492973241,4.441544416,553,5179.293311,0.248808094,-0.667904651,25.28571429,575,12.21428571,888.0344828,3.448087444,1.9375,0.036556045,0.165631884,67768.29688,2.225836342,Chaparral,Coastal Chaparral,0.042153297,22,891.5583344,1756.099976,225.625,128.1556656,0,77.11904762
202R03656,37.4678063,-122.4226881,46.33164629,0.045766244,0.044800221,0.281012107,1.484164922,7.301290546,566,5270.389948,0.261909336,-1.175949614,34.57446809,589,11.95035461,908.5619048,3.288994793,1.732142857,0.030865023,0.152504096,69950.60156,1.904005109,Chaparral,Coastal Chaparral,0.337163328,23,1301.865942,1800.300049,239.8392857,112.2699363,0,75.09929078
202R03880,37.38759,-122.27219,2.73907207,0.045366553,0.042356102,0.273489804,1.460265517,3.881201979,259,5419.553749,0.188266548,-0.74440158,54.88888889,713,12,1050.666667,1.880086385,1,0.04040923,0.131358913,102261.5,4.712999821,Chaparral,Coastal Chaparral,1.010874705,454,1391.333374,1990.900024,261.25,69.39687392,0,75.55555556
202R03916,37.59144,-122.50333,19.78707748,0.045853506,0.045916407,0.284095029,1.493126331,3.621662025,569,5179.293311,0.247761516,-0.563807093,25.50793651,575,12.06349206,836.8541667,2.872939318,1.863636364,0.079990573,0.1549912,67768.29688,2.28413578,Chaparral,Coastal Chaparral,0.045536606,6,837.3099976,1756.099976,222.7272727,107.7342133,0,76.47619048
202R04568,37.580769,-122.47982,12.49684329,0.045875816,0.04591903,0.284192607,1.493068461,4.546864343,540,5173.972387,0.247983584,-0.670474056,25.15384615,575,12.23076923,895.7037037,3.507824644,1.933333333,0.034923539,0.167723805,67768.29688,2.246372527,Chaparral,Coastal Chaparral,0.041787431,35,891.5583344,1756.099976,226.0666667,130.5590153,0,77.12820513
